Trajectory info:
Feasible path start time since start: 203.466
Feasbile path start time from now:  0.270162
fpg planner time start 204.6
fpg planner time end 225.439
planner index start 125
planner index finish 3325
time planner start:204.6
time planner finish:225.6
Final Time Difference: -0.161377
---
x_out,y_out,time,velocity,acceleration,yaw_velocity,yaw_angle
-3.69333,4.45,203.466,0.1,0,0,-0.0229396
-3.68662,4.44985,203.517,0.161602,1.2,0,-0.0229396
-3.67991,4.44969,203.554,0.205501,1.2,0,-0.0229396
-3.67319,4.44954,203.584,0.241549,1.2,0,-0.0229396
-3.66648,4.44938,203.61,0.272875,1.2,0,-0.0229396
-3.65977,4.44923,203.633,0.300959,1.2,0,-0.0229396
-3.65306,4.44908,203.655,0.326636,1.2,0,-0.0229396
-3.64634,4.44892,203.675,0.350438,1.2,0,-0.0229396
-3.63963,4.44877,203.693,0.372722,1.2,0,-0.0229396
-3.63292,4.44861,203.711,0.393748,1.2,0,-0.0229396
-3.6262,4.44846,203.727,0.413706,1.2,0,-0.0229396
-3.61949,4.44831,203.743,0.432744,1.2,0,-0.0229396
-3.61278,4.44815,203.758,0.45098,1.2,0,-0.0229396
-3.60607,4.448,203.773,0.468506,1.2,0,-0.0229396
-3.59935,4.44784,203.787,0.4854,1.2,0,-0.0229396
-3.59264,4.44769,203.801,0.501725,1.2,0,-0.0229396
-3.58593,4.44754,203.814,0.517536,1.2,0,-0.0229396
-3.57921,4.44738,203.827,0.532878,1.2,0,-0.0229396
-3.5725,4.44723,203.839,0.54779,1.2,0,-0.0229396
-3.56579,4.44707,203.851,0.562307,1.2,0,-0.0229396
-3.55908,4.44692,203.863,0.576459,1.2,0,-0.0229396
-3.55236,4.44677,203.874,0.590271,1.2,0,-0.0229396
-3.54565,4.44661,203.886,0.603767,1.2,0,-0.0229396
-3.53894,4.44646,203.897,0.616969,1.2,0,-0.0229396
-3.53222,4.4463,203.907,0.629893,1.2,0,-0.0229396
-3.52551,4.44615,203.918,0.642558,1.2,0,-0.0229396
-3.5188,4.446,203.928,0.654978,1.2,0,-0.0229396
-3.51208,4.44584,203.939,0.667167,1.2,0,-0.0229396
-3.50537,4.44569,203.949,0.679137,1.2,0,-0.0229396
-3.49866,4.44553,203.958,0.690899,1.2,0,-0.0229396
