Trajectory info:
Feasible path start time since start: 142.109
Feasbile path start time from now:  -2.76433
fpg planner time start 146.4
fpg planner time end 165.457
planner index start 126
planner index finish 2929
time planner start:146.4
time planner finish:168.3
Final Time Difference: -2.84315
---
x_out,y_out,time,velocity,acceleration,yaw_velocity,yaw_angle
-3.69333,4.45,142.109,0.1,0,0,-0.0117596
-3.68664,4.44992,142.161,0.161424,1.2,0,-0.0117596
-3.67995,4.44984,142.197,0.205221,1.2,0,-0.0117596
-3.67326,4.44976,142.227,0.241191,1.2,0,-0.0117596
-3.66657,4.44969,142.253,0.272454,1.2,0,-0.0117596
-3.65988,4.44961,142.277,0.300481,1.2,0,-0.0117596
-3.65319,4.44953,142.298,0.326108,1.2,0,-0.0117596
-3.6465,4.44945,142.318,0.349863,1.2,0,-0.0117596
-3.63981,4.44937,142.336,0.372105,1.2,0,-0.0117596
-3.63312,4.44929,142.354,0.39309,1.2,0,-0.0117596
-3.62643,4.44921,142.37,0.41301,1.2,0,-0.0117596
-3.61974,4.44913,142.386,0.432013,1.2,0,-0.0117596
-3.61305,4.44906,142.401,0.450214,1.2,0,-0.0117596
-3.60636,4.44898,142.416,0.467708,1.2,0,-0.0117596
-3.59967,4.4489,142.43,0.48457,1.2,0,-0.0117596
-3.59298,4.44882,142.444,0.500865,1.2,0,-0.0117596
-3.58629,4.44874,142.457,0.516647,1.2,0,-0.0117596
-3.5796,4.44866,142.469,0.53196,1.2,0,-0.0117596
-3.57291,4.44858,142.482,0.546845,1.2,0,-0.0117596
-3.56622,4.4485,142.494,0.561335,1.2,0,-0.0117596
-3.55953,4.44843,142.506,0.575461,1.2,0,-0.0117596
-3.55284,4.44835,142.517,0.589248,1.2,0,-0.0117596
-3.54615,4.44827,142.528,0.602719,1.2,0,-0.0117596
-3.53946,4.44819,142.539,0.615896,1.2,0,-0.0117596
-3.53277,4.44811,142.55,0.628797,1.2,0,-0.0117596
-3.52608,4.44803,142.561,0.641439,1.2,0,-0.0117596
-3.51939,4.44795,142.571,0.653836,1.2,0,-0.0117596
-3.5127,4.44788,142.581,0.666002,1.2,0,-0.0117596
-3.50601,4.4478,142.591,0.677951,1.2,0,-0.0117596
-3.49932,4.44772,142.601,0.689692,1.2,0,-0.0117596
-3.49263,4.44764,142.611,0.701236,1.2,0,-0.0117596
-3.48594,4.44756,142.62,0.712594,1.2,0,-0.0117596
-3.47924,4.44748,142.629,0.723773,1.2,0,-0.0117596
-3.47255,4.4474,142.638,0.734783,1.2,0,-0.0117596
-3.46586,4.44732,142.648,0.745629,1.2,0,-0.0117596
-3.45917,4.44725,142.656,0.756321,1.2,0,-0.0117596
-3.45248,4.44717,142.665,0.766863,1.2,0,-0.0117596
-3.44579,4.44709,142.674,0.777262,1.2,0,-0.0117596
-3.4391,4.44701,142.682,0.787524,1.2,0,-0.0117596
-3.43241,4.44693,142.691,0.797654,1.2,0,-0.0117596
-3.42572,4.44685,142.699,0.807657,1.2,0,-0.0117596
-3.41903,4.44677,142.707,0.817537,1.2,0,-0.0117596
-3.41234,4.4467,142.716,0.8273,1.2,0,-0.0117596
-3.40565,4.44662,142.724,0.836949,1.2,0,-0.0117596
-3.39896,4.44654,142.732,0.846487,1.2,0,-0.0117596
-3.39227,4.44646,142.739,0.85592,1.2,0,-0.0117596
-3.38558,4.44638,142.747,0.865249,1.2,0,-0.0117596
-3.37889,4.4463,142.755,0.874479,1.2,0,-0.0117596
-3.3722,4.44622,142.763,0.883613,1.2,0,-0.0117596
-3.36551,4.44614,142.77,0.892653,1.2,0,-0.0117596
-3.35882,4.44607,142.778,0.901603,1.2,0,-0.0117596
-3.35213,4.44599,142.785,0.910464,1.2,0,-0.0117596
