Trajectory info:
Feasible path start time since start: 172.263
Feasbile path start time from now:  0.401776
fpg planner time start 173.4
fpg planner time end 193.213
planner index start 126
planner index finish 2929
time planner start:173.4
time planner finish:192.6
Final Time Difference: 0.613433
---
x_out,y_out,time,velocity,acceleration,yaw_velocity,yaw_angle
-3.69333,4.45,172.263,0.1,0,0,-0.0117596
-3.68664,4.44992,172.314,0.161424,1.2,0,-0.0117596
-3.67995,4.44984,172.351,0.205221,1.2,0,-0.0117596
-3.67326,4.44976,172.381,0.241191,1.2,0,-0.0117596
-3.66657,4.44969,172.407,0.272454,1.2,0,-0.0117596
-3.65988,4.44961,172.43,0.300481,1.2,0,-0.0117596
-3.65319,4.44953,172.451,0.326108,1.2,0,-0.0117596
-3.6465,4.44945,172.471,0.349863,1.2,0,-0.0117596
-3.63981,4.44937,172.49,0.372105,1.2,0,-0.0117596
-3.63312,4.44929,172.507,0.39309,1.2,0,-0.0117596
-3.62643,4.44921,172.524,0.41301,1.2,0,-0.0117596
-3.61974,4.44913,172.54,0.432013,1.2,0,-0.0117596
-3.61305,4.44906,172.555,0.450214,1.2,0,-0.0117596
-3.60636,4.44898,172.569,0.467708,1.2,0,-0.0117596
-3.59967,4.4489,172.583,0.48457,1.2,0,-0.0117596
-3.59298,4.44882,172.597,0.500865,1.2,0,-0.0117596
-3.58629,4.44874,172.61,0.516647,1.2,0,-0.0117596
-3.5796,4.44866,172.623,0.53196,1.2,0,-0.0117596
-3.57291,4.44858,172.635,0.546845,1.2,0,-0.0117596
-3.56622,4.4485,172.647,0.561335,1.2,0,-0.0117596
-3.55953,4.44843,172.659,0.575461,1.2,0,-0.0117596
-3.55284,4.44835,172.671,0.589248,1.2,0,-0.0117596
-3.54615,4.44827,172.682,0.602719,1.2,0,-0.0117596
-3.53946,4.44819,172.693,0.615896,1.2,0,-0.0117596
-3.53277,4.44811,172.704,0.628797,1.2,0,-0.0117596
-3.52608,4.44803,172.714,0.641439,1.2,0,-0.0117596
-3.51939,4.44795,172.724,0.653836,1.2,0,-0.0117596
-3.5127,4.44788,172.735,0.666002,1.2,0,-0.0117596
-3.50601,4.4478,172.745,0.677951,1.2,0,-0.0117596
-3.49932,4.44772,172.754,0.689692,1.2,0,-0.0117596
-3.49263,4.44764,172.764,0.701236,1.2,0,-0.0117596
-3.48594,4.44756,172.773,0.712594,1.2,0,-0.0117596
-3.47924,4.44748,172.783,0.723773,1.2,0,-0.0117596
-3.47255,4.4474,172.792,0.734783,1.2,0,-0.0117596
-3.46586,4.44732,172.801,0.745629,1.2,0,-0.0117596
-3.45917,4.44725,172.81,0.756321,1.2,0,-0.0117596
-3.45248,4.44717,172.819,0.766863,1.2,0,-0.0117596
-3.44579,4.44709,172.827,0.777262,1.2,0,-0.0117596
-3.4391,4.44701,172.836,0.787524,1.2,0,-0.0117596
-3.43241,4.44693,172.844,0.797654,1.2,0,-0.0117596
-3.42572,4.44685,172.853,0.807657,1.2,0,-0.0117596
-3.41903,4.44677,172.861,0.817537,1.2,0,-0.0117596
-3.41234,4.4467,172.869,0.8273,1.2,0,-0.0117596
-3.40565,4.44662,172.877,0.836949,1.2,0,-0.0117596
-3.39896,4.44654,172.885,0.846487,1.2,0,-0.0117596
-3.39227,4.44646,172.893,0.85592,1.2,0,-0.0117596
-3.38558,4.44638,172.901,0.865249,1.2,0,-0.0117596
-3.37889,4.4463,172.908,0.874479,1.2,0,-0.0117596
-3.3722,4.44622,172.916,0.883613,1.2,0,-0.0117596
-3.36551,4.44614,172.923,0.892653,1.2,0,-0.0117596
-3.35882,4.44607,172.931,0.901603,1.2,0,-0.0117596
-3.35213,4.44599,172.938,0.910464,1.2,0,-0.0117596
-3.34544,4.44591,172.946,0.91924,1.2,0,-0.0117596
-3.33875,4.44583,172.953,0.927933,1.2,0,-0.0117596
-3.33206,4.44575,172.96,0.936546,1.2,0,-0.0117596
-3.32537,4.44567,172.967,0.94508,1.2,0,-0.0117596
-3.31868,4.44559,172.974,0.953537,1.2,0,-0.0117596
-3.31199,4.44552,172.981,0.961921,1.2,0,-0.0117596
-3.3053,4.44544,172.988,0.970231,1.2,0,-0.0117596
-3.29861,4.44536,172.995,0.978472,1.2,0,-0.0117596
-3.29192,4.44528,173.002,0.986643,1.2,0,-0.0117596
-3.28523,4.4452,173.009,0.994747,1.2,0,-0.0117596
-3.27854,4.44512,173.015,1.00279,1.2,0,-0.0117596
-3.27185,4.44504,173.022,1.01076,1.2,0,-0.0117596
-3.26516,4.44496,173.028,1.01867,1.2,0,-0.0117596
-3.25847,4.44489,173.035,1.02652,1.20001,0,-0.0117596
-3.25178,4.44481,173.041,1.03432,1.20001,0,-0.0117596
-3.24509,4.44473,173.048,1.04205,1.2,0,-0.0117596
-3.2384,4.44465,173.054,1.04973,1.2,0,-0.0117596
-3.23171,4.44457,173.061,1.05735,1.19999,0,-0.0117596
-3.22501,4.44449,173.067,1.06491,1.2,0,-0.0117596
-3.21832,4.44441,173.073,1.07243,1.2,0,-0.0117596
-3.21163,4.44433,173.079,1.07989,1.2,0,-0.0117596
-3.20494,4.44426,173.086,1.0873,1.19999,0,-0.0117596
-3.19825,4.44418,173.092,1.09466,1.20001,0,-0.0117596
-3.19156,4.4441,173.098,1.10197,1.19999,0,-0.0117596
-3.18487,4.44402,173.104,1.10923,1.2,0,-0.0117596
-3.17818,4.44394,173.11,1.11644,1.2,0,-0.0117596
-3.17149,4.44386,173.116,1.12361,1.19999,0,-0.0117596
-3.1648,4.44378,173.122,1.13073,1.2,0,-0.0117596
-3.15811,4.44371,173.128,1.13781,1.2,0,-0.0117596
-3.15142,4.44363,173.134,1.14485,1.2,0,-0.0117596
-3.14473,4.44355,173.139,1.15184,1.20001,0,-0.0117596
-3.13804,4.44347,173.145,1.15879,1.20001,0,-0.0117596
-3.13135,4.44339,173.151,1.1657,1.2,0,-0.0117596
-3.12466,4.44331,173.157,1.17256,1.2,0,-0.0117596
-3.11797,4.44323,173.162,1.17939,1.19999,0,-0.0117596
-3.11128,4.44315,173.168,1.18618,1.20001,0,-0.0117596
-3.10459,4.44308,173.174,1.19293,1.20001,0,-0.0117596
-3.0979,4.443,173.179,1.19964,1.2,0,-0.0117596
-3.09121,4.44292,173.185,1.20632,1.2,0,-0.0117596
-3.08452,4.44284,173.19,1.21295,1.2,0,-0.0117596
-3.07783,4.44276,173.196,1.21955,1.2,0,-0.0117596
-3.07114,4.44268,173.201,1.22612,1.20001,0,-0.0117596
-3.06445,4.4426,173.207,1.22384,-0.416913,0,-0.0117596
-3.05776,4.44253,173.212,1.21726,-1.20001,0,-0.0117596
-3.05107,4.44245,173.218,1.21065,-1.20001,0,-0.0117596
-3.04438,4.44237,173.223,1.204,-1.19999,0,-0.0117596
-3.03769,4.44229,173.229,1.19731,-1.2,0,-0.0117596
-3.031,4.44221,173.234,1.19059,-1.2,0,-0.0117596
-3.02431,4.44213,173.24,1.18383,-1.20001,0,-0.0117596
-3.01762,4.44205,173.246,1.17702,-1.20001,0,-0.0117596
-3.01093,4.44197,173.251,1.17018,-1.2,0,-0.0117596
-3.00424,4.4419,173.257,1.1633,-1.20001,0,-0.0117596
-2.99755,4.44182,173.263,1.15638,-1.2,0,-0.0117596
-2.99086,4.44174,173.269,1.14942,-1.2,0,-0.0117596
-2.98417,4.44166,173.275,1.14241,-1.2,0,-0.0117596
-2.97748,4.44158,173.281,1.13536,-1.2,0,-0.0117596
-2.97078,4.4415,173.286,1.12827,-1.19999,0,-0.0117596
-2.96409,4.44142,173.292,1.12113,-1.2,0,-0.0117596
-2.9574,4.44135,173.298,1.11394,-1.20001,0,-0.0117596
-2.95071,4.44127,173.304,1.10671,-1.2,0,-0.0117596
-2.94402,4.44119,173.31,1.09943,-1.20001,0,-0.0117596
-2.93733,4.44111,173.317,1.09211,-1.20001,0,-0.0117596
-2.93064,4.44103,173.323,1.08473,-1.2,0,-0.0117596
-2.92395,4.44095,173.329,1.0773,-1.20001,0,-0.0117596
-2.91726,4.44087,173.335,1.06982,-1.2,0,-0.0117596
-2.91057,4.44079,173.341,1.06229,-1.2,0,-0.0117596
-2.90388,4.44072,173.348,1.05471,-1.2,0,-0.0117596
-2.89719,4.44064,173.354,1.04707,-1.2,0,-0.0117596
-2.8905,4.44056,173.361,1.03937,-1.2,0,-0.0117596
-2.88381,4.44048,173.367,1.03162,-1.20001,0,-0.0117596
-2.87712,4.4404,173.373,1.0238,-1.2,0,-0.0117596
-2.87043,4.44032,173.38,1.01593,-1.2,0,-0.0117596
-2.86374,4.44024,173.387,1.008,-1.2,0,-0.0117596
-2.85705,4.44017,173.393,1,-1.2,0,-0.0117596
-2.85036,4.44009,173.4,1,0,0,-0.0117596
-2.84367,4.44001,173.407,1.007,1.04988,0,-0.0117596
-2.83698,4.43993,173.413,1.007,0,0,-0.0117596
-2.83029,4.43985,173.42,1.007,0,0,-0.0117596
-2.8236,4.43977,173.427,1.007,0,0,-0.0117596
-2.81691,4.43969,173.433,1.007,0,0,-0.0117596
-2.81022,4.43961,173.44,1.007,0,0,-0.0117596
-2.80353,4.43954,173.447,1.007,0,0,-0.0117596
-2.79684,4.43946,173.453,1.007,0,0,-0.0117596
-2.79015,4.43938,173.46,1.007,0,0,-0.0117596
-2.78346,4.4393,173.466,1.007,0,0,-0.0117596
-2.77677,4.43922,173.473,1.007,0,0,-0.0117596
-2.77008,4.43914,173.48,1.007,0,0,-0.0117596
-2.76339,4.43906,173.486,1.007,0,0,-0.0117596
