Trajectory info:
Feasible path start time since start: 137.309
Feasbile path start time from now:  -5.33898
fpg planner time start 144
fpg planner time end 163.076
planner index start 126
planner index finish 2929
time planner start:144
time planner finish:168.3
Final Time Difference: -5.224
---
x_out,y_out,time,velocity,acceleration,yaw_velocity,yaw_angle
-3.69333,4.45,137.309,0.1,0,0,-0.0117596
-3.68664,4.44992,137.361,0.161424,1.2,0,-0.0117596
-3.67995,4.44984,137.397,0.205221,1.2,0,-0.0117596
-3.67326,4.44976,137.427,0.241191,1.2,0,-0.0117596
-3.66657,4.44969,137.453,0.272454,1.2,0,-0.0117596
-3.65988,4.44961,137.477,0.300481,1.2,0,-0.0117596
-3.65319,4.44953,137.498,0.326108,1.2,0,-0.0117596
-3.6465,4.44945,137.518,0.349863,1.2,0,-0.0117596
-3.63981,4.44937,137.536,0.372105,1.2,0,-0.0117596
-3.63312,4.44929,137.554,0.39309,1.2,0,-0.0117596
-3.62643,4.44921,137.57,0.41301,1.2,0,-0.0117596
-3.61974,4.44913,137.586,0.432013,1.2,0,-0.0117596
-3.61305,4.44906,137.601,0.450214,1.2,0,-0.0117596
-3.60636,4.44898,137.616,0.467708,1.2,0,-0.0117596
-3.59967,4.4489,137.63,0.48457,1.2,0,-0.0117596
-3.59298,4.44882,137.644,0.500865,1.2,0,-0.0117596
-3.58629,4.44874,137.657,0.516647,1.2,0,-0.0117596
-3.5796,4.44866,137.669,0.53196,1.2,0,-0.0117596
-3.57291,4.44858,137.682,0.546845,1.2,0,-0.0117596
-3.56622,4.4485,137.694,0.561335,1.2,0,-0.0117596
-3.55953,4.44843,137.706,0.575461,1.2,0,-0.0117596
-3.55284,4.44835,137.717,0.589248,1.2,0,-0.0117596
-3.54615,4.44827,137.728,0.602719,1.2,0,-0.0117596
-3.53946,4.44819,137.739,0.615896,1.2,0,-0.0117596
-3.53277,4.44811,137.75,0.628797,1.2,0,-0.0117596
-3.52608,4.44803,137.761,0.641439,1.2,0,-0.0117596
-3.51939,4.44795,137.771,0.653836,1.2,0,-0.0117596
-3.5127,4.44788,137.781,0.666002,1.2,0,-0.0117596
-3.50601,4.4478,137.791,0.677951,1.2,0,-0.0117596
-3.49932,4.44772,137.801,0.689692,1.2,0,-0.0117596
-3.49263,4.44764,137.811,0.701236,1.2,0,-0.0117596
