Trajectory info:
Feasible path start time since start: 145.858
Feasbile path start time from now:  0.457686
fpg planner time start 147
fpg planner time end 164.656
planner index start 140
planner index finish 2863
time planner start:147
time planner finish:164.4
Final Time Difference: 0.25566
---
x_out,y_out,time,velocity,acceleration,yaw_velocity,yaw_angle
-3.69333,-3.8,145.858,0.1,0,0,-0.115523
-3.68659,-3.80078,145.91,0.162165,1.2,0,-0.115523
-3.67984,-3.80157,145.947,0.206385,1.2,0,-0.115523
-3.6731,-3.80235,145.977,0.242677,1.2,0,-0.115523
-3.66635,-3.80313,146.003,0.274208,1.2,0,-0.115523
-3.65961,-3.80391,146.027,0.302469,1.2,0,-0.115523
-3.65286,-3.8047,146.048,0.328306,1.2,0,-0.115523
-3.64612,-3.80548,146.068,0.352253,1.2,0,-0.115523
-3.63937,-3.80626,146.087,0.374673,1.2,0,-0.115523
-3.63263,-3.80704,146.104,0.395824,1.2,0,-0.115523
-3.62588,-3.80783,146.121,0.415902,1.2,0,-0.115523
-3.61913,-3.80861,146.137,0.435054,1.2,0,-0.115523
-3.61239,-3.80939,146.152,0.453398,1.2,0,-0.115523
-3.60564,-3.81018,146.167,0.471027,1.2,0,-0.115523
-3.5989,-3.81096,146.181,0.488021,1.2,0,-0.115523
-3.59215,-3.81174,146.195,0.504442,1.2,0,-0.115523
-3.58541,-3.81252,146.208,0.520345,1.2,0,-0.115523
-3.57866,-3.81331,146.221,0.535777,1.2,0,-0.115523
-3.57192,-3.81409,146.234,0.550776,1.2,0,-0.115523
-3.56517,-3.81487,146.246,0.565377,1.2,0,-0.115523
-3.55843,-3.81565,146.258,0.579611,1.2,0,-0.115523
-3.55168,-3.81644,146.269,0.593503,1.2,0,-0.115523
-3.54494,-3.81722,146.281,0.607078,1.2,0,-0.115523
-3.53819,-3.818,146.292,0.620356,1.2,0,-0.115523
-3.53145,-3.81879,146.302,0.633355,1.2,0,-0.115523
-3.5247,-3.81957,146.313,0.646093,1.2,0,-0.115523
-3.51795,-3.82035,146.323,0.658584,1.2,0,-0.115523
-3.51121,-3.82113,146.334,0.670843,1.2,0,-0.115523
-3.50446,-3.82192,146.344,0.682882,1.2,0,-0.115523
-3.49772,-3.8227,146.354,0.694713,1.2,0,-0.115523
-3.49097,-3.82348,146.363,0.706345,1.2,0,-0.115523
-3.48423,-3.82426,146.373,0.717789,1.2,0,-0.115523
-3.47748,-3.82505,146.382,0.729053,1.2,0,-0.115523
-3.47074,-3.82583,146.391,0.740146,1.2,0,-0.115523
-3.46399,-3.82661,146.4,0.751074,1.2,0,-0.115523
-3.45725,-3.8274,146.409,0.761847,1.2,0,-0.115523
-3.4505,-3.82818,146.418,0.772469,1.2,0,-0.115523
-3.44376,-3.82896,146.427,0.782947,1.2,0,-0.115523
-3.43701,-3.82974,146.436,0.793286,1.2,0,-0.115523
-3.43027,-3.83053,146.444,0.803492,1.2,0,-0.115523
-3.42352,-3.83131,146.453,0.813571,1.2,0,-0.115523
-3.41677,-3.83209,146.461,0.823526,1.2,0,-0.115523
-3.41003,-3.83287,146.469,0.833362,1.2,0,-0.115523
-3.40328,-3.83366,146.477,0.843084,1.2,0,-0.115523
-3.39654,-3.83444,146.485,0.852694,1.2,0,-0.115523
-3.38979,-3.83522,146.493,0.862198,1.2,0,-0.115523
-3.38305,-3.83601,146.501,0.871598,1.2,0,-0.115523
-3.3763,-3.83679,146.509,0.880897,1.2,0,-0.115523
-3.36956,-3.83757,146.516,0.8901,1.2,0,-0.115523
-3.36281,-3.83835,146.524,0.899208,1.2,0,-0.115523
-3.35607,-3.83914,146.531,0.908225,1.2,0,-0.115523
-3.34932,-3.83992,146.539,0.917153,1.2,0,-0.115523
-3.34258,-3.8407,146.546,0.925995,1.2,0,-0.115523
-3.33583,-3.84148,146.554,0.934754,1.2,0,-0.115523
-3.32909,-3.84227,146.561,0.943431,1.2,0,-0.115523
-3.32234,-3.84305,146.568,0.952029,1.2,0,-0.115523
-3.31559,-3.84383,146.575,0.96055,1.2,0,-0.115523
-3.30885,-3.84462,146.582,0.968997,1.2,0,-0.115523
-3.3021,-3.8454,146.589,0.97737,1.2,0,-0.115523
-3.29536,-3.84618,146.596,0.985672,1.2,0,-0.115523
-3.28861,-3.84696,146.603,0.993905,1.2,0,-0.115523
-3.28187,-3.84775,146.61,1.00207,1.2,0,-0.115523
-3.27512,-3.84853,146.616,1.01017,1.20001,0,-0.115523
-3.26838,-3.84931,146.623,1.0182,1.2,0,-0.114065
-3.26175,-3.85007,146.63,1.02603,1.19999,0,-0.113745
-3.25634,-3.85069,146.635,1.03238,1.20001,0.00373154,-0.113745
-3.25093,-3.85131,146.64,1.0387,1.19999,0.00750873,-0.113706
-3.24551,-3.85193,146.645,1.04497,1.19995,0.0113312,-0.113609
-3.2401,-3.85254,146.651,1.05121,1.19991,0.0151984,-0.113571
-3.23468,-3.85316,146.656,1.05741,1.19985,0.0191101,-0.113484
-3.22927,-3.85378,146.661,1.06358,1.19975,0.0230658,-0.113305
-3.22386,-3.85439,146.666,1.06971,1.19963,0.0270651,-0.113218
-3.21844,-3.85501,146.671,1.0758,1.1995,0.0311077,-0.113039
-3.21303,-3.85562,146.676,1.08186,1.19932,0.0351933,-0.112865
-3.20761,-3.85624,146.681,1.08788,1.19913,0.0393213,-0.112692
-3.2022,-3.85685,146.686,1.09387,1.19889,0.0434915,-0.112464
-3.19678,-3.85746,146.691,1.09982,1.19864,0.0477036,-0.112208
-3.19137,-3.85807,146.696,1.10574,1.19834,0.0519571,-0.111981
-3.18596,-3.85868,146.701,1.11163,1.19801,0.0562518,-0.111677
-3.18054,-3.85929,146.706,1.11749,1.19764,0.0605872,-0.111368
-3.17513,-3.85989,146.711,1.12331,1.19724,0.0649631,-0.111107
-3.16971,-3.8605,146.716,1.1291,1.1968,0.0693791,-0.110749
-3.16429,-3.8611,146.72,1.13486,1.19632,0.0738349,-0.110358
-3.15888,-3.8617,146.725,1.14059,1.19579,0.0783301,-0.110048
-3.15346,-3.8623,146.73,1.14628,1.1952,0.0828644,-0.109604
-3.14805,-3.8629,146.735,1.15195,1.19458,0.0874376,-0.109212
-3.14263,-3.86349,146.739,1.15758,1.19389,0.0920493,-0.108773
-3.13721,-3.86408,146.744,1.16318,1.19318,0.0966992,-0.108285
-3.1318,-3.86467,146.749,1.16876,1.19238,0.101387,-0.10785
-3.12638,-3.86526,146.753,1.1743,1.19156,0.106112,-0.107362
-3.12096,-3.86584,146.758,1.17981,1.19064,0.110875,-0.106874
-3.11554,-3.86642,146.763,1.18529,1.1897,0.115674,-0.106308
-3.11013,-3.867,146.767,1.19074,1.18867,0.12051,-0.105733
-3.10471,-3.86757,146.772,1.19616,1.18757,0.125382,-0.105207
-3.09929,-3.86815,146.776,1.20156,1.18644,0.13029,-0.104593
-3.09387,-3.86872,146.781,1.20692,1.1852,0.135234,-0.103975
-3.08845,-3.86928,146.785,1.21225,1.1839,0.140214,-0.103356
-3.08303,-3.86984,146.79,1.21756,1.18253,0.145228,-0.102699
-3.07761,-3.8704,146.794,1.22283,1.18109,0.150277,-0.102037
-3.07219,-3.87096,146.799,1.22766,1.08503,0.155307,-0.10138
-3.06677,-3.87151,146.803,1.22242,-1.1771,0.159063,-0.100631
-3.06135,-3.87206,146.808,1.21717,-1.17621,0.162779,-0.0998863
-3.05592,-3.8726,146.812,1.21189,-1.17534,0.166454,-0.099181
-3.0505,-3.87314,146.817,1.2066,-1.17447,0.170089,-0.0983886
-3.04508,-3.87367,146.821,1.20129,-1.1736,0.173682,-0.0975963
-3.03966,-3.8742,146.826,1.19596,-1.17273,0.177234,-0.0968082
-3.03423,-3.87473,146.83,1.19061,-1.17188,0.180744,-0.095968
-3.02881,-3.87525,146.835,1.18524,-1.17105,0.184213,-0.0951363
-3.02339,-3.87577,146.84,1.17984,-1.17023,0.187639,-0.0942568
-3.01796,-3.87628,146.844,1.17443,-1.16941,0.191024,-0.0933774
-3.01254,-3.87679,146.849,1.169,-1.16861,0.194365,-0.0924544
-3.00711,-3.8773,146.853,1.16354,-1.16784,0.197663,-0.0915354
