Trajectory info:
Feasible path start time since start: 203.166
Feasbile path start time from now:  0.11469
fpg planner time start 204.3
fpg planner time end 225.567
planner index start 125
planner index finish 3325
time planner start:204.3
time planner finish:225.6
Final Time Difference: -0.0325706
---
x_out,y_out,time,velocity,acceleration,yaw_velocity,yaw_angle
-3.69333,4.45,203.166,0.1,0,0,-0.0229396
-3.68662,4.44985,203.217,0.161602,1.2,0,-0.0229396
-3.67991,4.44969,203.254,0.205501,1.2,0,-0.0229396
-3.67319,4.44954,203.284,0.241549,1.2,0,-0.0229396
-3.66648,4.44938,203.31,0.272875,1.2,0,-0.0229396
-3.65977,4.44923,203.333,0.300959,1.2,0,-0.0229396
-3.65306,4.44908,203.355,0.326636,1.2,0,-0.0229396
-3.64634,4.44892,203.375,0.350438,1.2,0,-0.0229396
-3.63963,4.44877,203.393,0.372722,1.2,0,-0.0229396
-3.63292,4.44861,203.411,0.393748,1.2,0,-0.0229396
-3.6262,4.44846,203.427,0.413706,1.2,0,-0.0229396
-3.61949,4.44831,203.443,0.432744,1.2,0,-0.0229396
-3.61278,4.44815,203.458,0.45098,1.2,0,-0.0229396
-3.60607,4.448,203.473,0.468506,1.2,0,-0.0229396
-3.59935,4.44784,203.487,0.4854,1.2,0,-0.0229396
-3.59264,4.44769,203.501,0.501725,1.2,0,-0.0229396
-3.58593,4.44754,203.514,0.517536,1.2,0,-0.0229396
-3.57921,4.44738,203.527,0.532878,1.2,0,-0.0229396
-3.5725,4.44723,203.539,0.54779,1.2,0,-0.0229396
-3.56579,4.44707,203.551,0.562307,1.2,0,-0.0229396
-3.55908,4.44692,203.563,0.576459,1.2,0,-0.0229396
-3.55236,4.44677,203.574,0.590271,1.2,0,-0.0229396
-3.54565,4.44661,203.586,0.603767,1.2,0,-0.0229396
-3.53894,4.44646,203.597,0.616969,1.2,0,-0.0229396
-3.53222,4.4463,203.607,0.629893,1.2,0,-0.0229396
-3.52551,4.44615,203.618,0.642558,1.2,0,-0.0229396
-3.5188,4.446,203.628,0.654978,1.2,0,-0.0229396
-3.51208,4.44584,203.639,0.667167,1.2,0,-0.0229396
-3.50537,4.44569,203.649,0.679137,1.2,0,-0.0229396
-3.49866,4.44553,203.658,0.690899,1.2,0,-0.0229396
-3.49195,4.44538,203.668,0.702465,1.2,0,-0.0229396
-3.48523,4.44523,203.677,0.713843,1.2,0,-0.0229396
-3.47852,4.44507,203.687,0.725043,1.2,0,-0.0229396
-3.47181,4.44492,203.696,0.736072,1.2,0,-0.0229396
-3.46509,4.44476,203.705,0.746939,1.2,0,-0.0229396
-3.45838,4.44461,203.714,0.75765,1.2,0,-0.0229396
-3.45167,4.44446,203.723,0.768211,1.2,0,-0.0229396
-3.44496,4.4443,203.731,0.778629,1.2,0,-0.0229396
-3.43824,4.44415,203.74,0.78891,1.2,0,-0.0229396
