Trajectory info:
Feasible path start time since start: 72.5454
Feasbile path start time from now:  0.508875
fpg planner time start 73.8
fpg planner time end 93.3527
planner index start 148
planner index finish 3139
time planner start:73.8
time planner finish:93.3
Final Time Difference: 0.0526667
---
x_out,y_out,time,velocity,acceleration,yaw_velocity,yaw_angle
-3.69333,-5.2,72.5454,0.1,0,0,0.0018506
-3.68663,-5.19999,72.5966,0.161488,1.2,0,0.0018506
-3.67993,-5.19998,72.6331,0.205321,1.2,0,0.0018506
-3.67324,-5.19996,72.6631,0.24132,1.2,0,0.0018506
-3.66654,-5.19995,72.6892,0.272605,1.2,0,0.0018506
-3.65984,-5.19994,72.7126,0.300653,1.2,0,0.0018506
-3.65314,-5.19993,72.734,0.326298,1.2,0,0.0018506
-3.64644,-5.19991,72.7538,0.35007,1.2,0,0.0018506
-3.63974,-5.1999,72.7723,0.372327,1.2,0,0.0018506
-3.63304,-5.19989,72.7898,0.393326,1.2,0,0.0018506
-3.62634,-5.19988,72.8064,0.41326,1.2,0,0.0018506
-3.61964,-5.19986,72.8223,0.432276,1.2,0,0.0018506
-3.61294,-5.19985,72.8374,0.45049,1.2,0,0.0018506
-3.60624,-5.19984,72.852,0.467995,1.2,0,0.0018506
-3.59954,-5.19983,72.8661,0.484869,1.2,0,0.0018506
-3.59284,-5.19981,72.8797,0.501175,1.2,0,0.0018506
-3.58614,-5.1998,72.8928,0.516967,1.2,0,0.0018506
-3.57944,-5.19979,72.9056,0.53229,1.2,0,0.0018506
-3.57275,-5.19978,72.918,0.547185,1.2,0,0.0018506
-3.56605,-5.19976,72.9301,0.561685,1.2,0,0.0018506
-3.55935,-5.19975,72.9419,0.57582,1.2,0,0.0018506
-3.55265,-5.19974,72.9534,0.589616,1.2,0,0.0018506
-3.54595,-5.19973,72.9646,0.603096,1.2,0,0.0018506
-3.53925,-5.19971,72.9756,0.616282,1.2,0,0.0018506
-3.53255,-5.1997,72.9864,0.629191,1.2,0,0.0018506
-3.52585,-5.19969,72.9969,0.641841,1.2,0,0.0018506
-3.51915,-5.19968,73.0072,0.654247,1.2,0,0.0018506
-3.51245,-5.19967,73.0174,0.666421,1.2,0,0.0018506
-3.50575,-5.19965,73.0274,0.678377,1.2,0,0.0018506
-3.49905,-5.19964,73.0371,0.690126,1.2,0,0.0018506
-3.49235,-5.19963,73.0468,0.701678,1.2,0,0.0018506
-3.48565,-5.19962,73.0562,0.713043,1.2,0,0.0018506
-3.47896,-5.1996,73.0656,0.72423,1.2,0,0.0018506
-3.47226,-5.19959,73.0747,0.735246,1.2,0,0.0018506
-3.46556,-5.19958,73.0838,0.7461,1.2,0,0.0018506
-3.45886,-5.19957,73.0927,0.756799,1.2,0,0.0018506
-3.45216,-5.19955,73.1015,0.767348,1.2,0,0.0018506
-3.44546,-5.19954,73.1102,0.777754,1.2,0,0.0018506
-3.43876,-5.19953,73.1187,0.788022,1.2,0,0.0018506
-3.43206,-5.19952,73.1272,0.798159,1.2,0,0.0018506
-3.42536,-5.1995,73.1355,0.808168,1.2,0,0.0018506
-3.41866,-5.19949,73.1438,0.818055,1.2,0,0.0018506
