Trajectory info:
Feasible path start time since start: 137.909
Feasbile path start time from now:  -4.25726
fpg planner time start 144.3
fpg planner time end 163.715
planner index start 126
planner index finish 2929
time planner start:144.3
time planner finish:168.3
Final Time Difference: -4.58538
---
x_out,y_out,time,velocity,acceleration,yaw_velocity,yaw_angle
-3.69333,4.45,137.909,0.1,0,0,-0.0117596
-3.68664,4.44992,137.961,0.161424,1.2,0,-0.0117596
-3.67995,4.44984,137.997,0.205221,1.2,0,-0.0117596
-3.67326,4.44976,138.027,0.241191,1.2,0,-0.0117596
-3.66657,4.44969,138.053,0.272454,1.2,0,-0.0117596
-3.65988,4.44961,138.077,0.300481,1.2,0,-0.0117596
-3.65319,4.44953,138.098,0.326108,1.2,0,-0.0117596
-3.6465,4.44945,138.118,0.349863,1.2,0,-0.0117596
-3.63981,4.44937,138.136,0.372105,1.2,0,-0.0117596
-3.63312,4.44929,138.154,0.39309,1.2,0,-0.0117596
-3.62643,4.44921,138.17,0.41301,1.2,0,-0.0117596
-3.61974,4.44913,138.186,0.432013,1.2,0,-0.0117596
-3.61305,4.44906,138.201,0.450214,1.2,0,-0.0117596
-3.60636,4.44898,138.216,0.467708,1.2,0,-0.0117596
-3.59967,4.4489,138.23,0.48457,1.2,0,-0.0117596
-3.59298,4.44882,138.244,0.500865,1.2,0,-0.0117596
-3.58629,4.44874,138.257,0.516647,1.2,0,-0.0117596
-3.5796,4.44866,138.269,0.53196,1.2,0,-0.0117596
-3.57291,4.44858,138.282,0.546845,1.2,0,-0.0117596
-3.56622,4.4485,138.294,0.561335,1.2,0,-0.0117596
-3.55953,4.44843,138.306,0.575461,1.2,0,-0.0117596
-3.55284,4.44835,138.317,0.589248,1.2,0,-0.0117596
-3.54615,4.44827,138.328,0.602719,1.2,0,-0.0117596
-3.53946,4.44819,138.339,0.615896,1.2,0,-0.0117596
-3.53277,4.44811,138.35,0.628797,1.2,0,-0.0117596
-3.52608,4.44803,138.361,0.641439,1.2,0,-0.0117596
-3.51939,4.44795,138.371,0.653836,1.2,0,-0.0117596
-3.5127,4.44788,138.381,0.666002,1.2,0,-0.0117596
-3.50601,4.4478,138.391,0.677951,1.2,0,-0.0117596
-3.49932,4.44772,138.401,0.689692,1.2,0,-0.0117596
-3.49263,4.44764,138.411,0.701236,1.2,0,-0.0117596
-3.48594,4.44756,138.42,0.712594,1.2,0,-0.0117596
-3.47924,4.44748,138.429,0.723773,1.2,0,-0.0117596
-3.47255,4.4474,138.438,0.734783,1.2,0,-0.0117596
-3.46586,4.44732,138.448,0.745629,1.2,0,-0.0117596
-3.45917,4.44725,138.456,0.756321,1.2,0,-0.0117596
-3.45248,4.44717,138.465,0.766863,1.2,0,-0.0117596
-3.44579,4.44709,138.474,0.777262,1.2,0,-0.0117596
-3.4391,4.44701,138.482,0.787524,1.2,0,-0.0117596
-3.43241,4.44693,138.491,0.797654,1.2,0,-0.0117596
-3.42572,4.44685,138.499,0.807657,1.2,0,-0.0117596
-3.41903,4.44677,138.507,0.817537,1.2,0,-0.0117596
-3.41234,4.4467,138.516,0.8273,1.2,0,-0.0117596
-3.40565,4.44662,138.524,0.836949,1.2,0,-0.0117596
-3.39896,4.44654,138.532,0.846487,1.2,0,-0.0117596
-3.39227,4.44646,138.539,0.85592,1.2,0,-0.0117596
-3.38558,4.44638,138.547,0.865249,1.2,0,-0.0117596
-3.37889,4.4463,138.555,0.874479,1.2,0,-0.0117596
-3.3722,4.44622,138.563,0.883613,1.2,0,-0.0117596
-3.36551,4.44614,138.57,0.892653,1.2,0,-0.0117596
-3.35882,4.44607,138.578,0.901603,1.2,0,-0.0117596
-3.35213,4.44599,138.585,0.910464,1.2,0,-0.0117596
-3.34544,4.44591,138.592,0.91924,1.2,0,-0.0117596
-3.33875,4.44583,138.599,0.927933,1.2,0,-0.0117596
-3.33206,4.44575,138.607,0.936546,1.2,0,-0.0117596
-3.32537,4.44567,138.614,0.94508,1.2,0,-0.0117596
-3.31868,4.44559,138.621,0.953537,1.2,0,-0.0117596
-3.31199,4.44552,138.628,0.961921,1.2,0,-0.0117596
-3.3053,4.44544,138.635,0.970231,1.2,0,-0.0117596
-3.29861,4.44536,138.642,0.978472,1.2,0,-0.0117596
-3.29192,4.44528,138.648,0.986643,1.2,0,-0.0117596
-3.28523,4.4452,138.655,0.994747,1.2,0,-0.0117596
-3.27854,4.44512,138.662,1.00279,1.2,0,-0.0117596
-3.27185,4.44504,138.669,0.997788,-0.747276,0,-0.0117596
-3.26516,4.44496,138.675,0.989708,-1.2,0,-0.0117596
-3.25847,4.44489,138.682,0.981562,-1.2,0,-0.0117596
-3.25178,4.44481,138.689,0.973348,-1.2,0,-0.0117596
-3.24509,4.44473,138.696,0.965064,-1.2,0,-0.0117596
-3.2384,4.44465,138.703,0.956709,-1.2,0,-0.0117596
-3.23171,4.44457,138.71,0.948279,-1.2,0,-0.0117596
-3.22501,4.44449,138.717,0.939774,-1.2,0,-0.0117596
-3.21832,4.44441,138.724,0.931192,-1.2,0,-0.0117596
-3.21163,4.44433,138.731,0.922529,-1.2,0,-0.0117596
-3.20494,4.44426,138.739,0.913785,-1.2,0,-0.0117596
-3.19825,4.44418,138.746,0.904956,-1.2,0,-0.0117596
-3.19156,4.4441,138.753,0.89604,-1.2,0,-0.0117596
-3.18487,4.44402,138.761,0.887034,-1.2,0,-0.0117596
-3.17818,4.44394,138.768,0.877936,-1.2,0,-0.0117596
-3.17149,4.44386,138.776,0.868743,-1.2,0,-0.0117596
-3.1648,4.44378,138.784,0.859451,-1.2,0,-0.0117596
-3.15811,4.44371,138.792,0.850058,-1.2,0,-0.0117596
-3.15142,4.44363,138.8,0.84056,-1.2,0,-0.0117596
-3.14473,4.44355,138.808,0.830953,-1.2,0,-0.0117596
-3.13804,4.44347,138.816,0.821234,-1.2,0,-0.0117596
-3.13135,4.44339,138.824,0.811398,-1.2,0,-0.0117596
-3.12466,4.44331,138.832,0.801442,-1.2,0,-0.0117596
-3.11797,4.44323,138.841,0.791361,-1.2,0,-0.0117596
-3.11128,4.44315,138.849,0.781149,-1.2,0,-0.0117596
-3.10459,4.44308,138.858,0.770802,-1.2,0,-0.0117596
-3.0979,4.443,138.866,0.760315,-1.2,0,-0.0117596
-3.09121,4.44292,138.875,0.749681,-1.2,0,-0.0117596
-3.08452,4.44284,138.884,0.738893,-1.2,0,-0.0117596
-3.07783,4.44276,138.893,0.727946,-1.2,0,-0.0117596
-3.07114,4.44268,138.903,0.716832,-1.2,0,-0.0117596
-3.06445,4.4426,138.912,0.705542,-1.2,0,-0.0117596
-3.05776,4.44253,138.922,0.694069,-1.2,0,-0.0117596
-3.05107,4.44245,138.931,0.682403,-1.2,0,-0.0117596
-3.04438,4.44237,138.941,0.670535,-1.2,0,-0.0117596
-3.03769,4.44229,138.951,0.658452,-1.2,0,-0.0117596
-3.031,4.44221,138.962,0.646143,-1.2,0,-0.0117596
-3.02431,4.44213,138.972,0.633596,-1.2,0,-0.0117596
-3.01762,4.44205,138.983,0.620794,-1.2,0,-0.0117596
-3.01093,4.44197,138.994,0.607724,-1.2,0,-0.0117596
-3.00424,4.4419,139.005,0.594365,-1.2,0,-0.0117596
-2.99755,4.44182,139.016,0.5807,-1.2,0,-0.0117596
-2.99086,4.44174,139.028,0.566705,-1.2,0,-0.0117596
-2.98417,4.44166,139.04,0.552356,-1.2,0,-0.0117596
-2.97748,4.44158,139.052,0.537624,-1.2,0,-0.0117596
-2.97078,4.4415,139.065,0.522476,-1.2,0,-0.0117596
-2.96409,4.44142,139.078,0.506877,-1.2,0,-0.0117596
-2.9574,4.44135,139.091,0.490781,-1.2,0,-0.0117596
-2.95071,4.44127,139.105,0.47414,-1.2,0,-0.0117596
-2.94402,4.44119,139.119,0.456892,-1.2,0,-0.0117596
-2.93733,4.44111,139.134,0.438968,-1.2,0,-0.0117596
-2.93064,4.44103,139.15,0.42028,-1.2,0,-0.0117596
-2.92395,4.44095,139.166,0.400721,-1.2,0,-0.0117596
-2.91726,4.44087,139.183,0.380157,-1.2,0,-0.0117596
-2.91057,4.44079,139.201,0.358416,-1.2,0,-0.0117596
-2.90388,4.44072,139.221,0.335267,-1.2,0,-0.0117596
-2.89719,4.44064,139.241,0.310397,-1.2,0,-0.0117596
-2.8905,4.44056,139.264,0.283353,-1.2,0,-0.0117596
-2.88381,4.44048,139.289,0.253438,-1.2,0,-0.0117596
-2.87712,4.4404,139.317,0.219484,-1.2,0,-0.0117596
-2.87043,4.44032,139.351,0.179208,-1.2,0,-0.0117596
-2.86374,4.44024,139.394,0.126719,-1.2,0,-0.0117596
-2.85705,4.44017,139.5,0,-1.2,0,-0.0117596
-2.85036,4.44009,144.3,0,0,0,-0.0117596
-2.84367,4.44001,144.406,0.126719,1.2,0,-0.0117596
-2.83698,4.43993,144.449,0.179208,1.2,0,-0.0117596
-2.83029,4.43985,144.483,0.219484,1.2,0,-0.0117596
-2.8236,4.43977,144.511,0.253438,1.2,0,-0.0117596
-2.81691,4.43969,144.536,0.283353,1.2,0,-0.0117596
-2.81022,4.43961,144.559,0.310397,1.2,0,-0.0117596
-2.80353,4.43954,144.579,0.335267,1.2,0,-0.0117596
-2.79684,4.43946,144.599,0.358416,1.2,0,-0.0117596
-2.79015,4.43938,144.617,0.380157,1.2,0,-0.0117596
-2.78346,4.4393,144.634,0.400721,1.2,0,-0.0117596
-2.77677,4.43922,144.65,0.42028,1.2,0,-0.0117596
-2.77008,4.43914,144.666,0.438968,1.2,0,-0.0117596
-2.76339,4.43906,144.681,0.456892,1.2,0,-0.0117596
-2.7567,4.43898,144.695,0.47414,1.2,0,-0.0117596
-2.75001,4.43891,144.709,0.490781,1.2,0,-0.0117596
