Trajectory info:
Feasible path start time since start: 136.109
Feasbile path start time from now:  -5.44923
fpg planner time start 143.4
fpg planner time end 162.476
planner index start 126
planner index finish 2929
time planner start:143.4
time planner finish:168.3
Final Time Difference: -5.824
---
x_out,y_out,time,velocity,acceleration,yaw_velocity,yaw_angle
-3.69333,4.45,136.109,0.1,0,0,-0.0117596
-3.68664,4.44992,136.161,0.161424,1.2,0,-0.0117596
-3.67995,4.44984,136.197,0.205221,1.2,0,-0.0117596
-3.67326,4.44976,136.227,0.241191,1.2,0,-0.0117596
-3.66657,4.44969,136.253,0.272454,1.2,0,-0.0117596
-3.65988,4.44961,136.277,0.300481,1.2,0,-0.0117596
-3.65319,4.44953,136.298,0.326108,1.2,0,-0.0117596
-3.6465,4.44945,136.318,0.349863,1.2,0,-0.0117596
-3.63981,4.44937,136.336,0.372105,1.2,0,-0.0117596
-3.63312,4.44929,136.354,0.39309,1.2,0,-0.0117596
-3.62643,4.44921,136.37,0.41301,1.2,0,-0.0117596
-3.61974,4.44913,136.386,0.432013,1.2,0,-0.0117596
-3.61305,4.44906,136.401,0.450214,1.2,0,-0.0117596
-3.60636,4.44898,136.416,0.467708,1.2,0,-0.0117596
-3.59967,4.4489,136.43,0.48457,1.2,0,-0.0117596
-3.59298,4.44882,136.444,0.500865,1.2,0,-0.0117596
-3.58629,4.44874,136.457,0.516647,1.2,0,-0.0117596
-3.5796,4.44866,136.469,0.53196,1.2,0,-0.0117596
-3.57291,4.44858,136.482,0.546845,1.2,0,-0.0117596
-3.56622,4.4485,136.494,0.561335,1.2,0,-0.0117596
-3.55953,4.44843,136.506,0.575461,1.2,0,-0.0117596
-3.55284,4.44835,136.517,0.589248,1.2,0,-0.0117596
-3.54615,4.44827,136.528,0.602719,1.2,0,-0.0117596
-3.53946,4.44819,136.539,0.615896,1.2,0,-0.0117596
-3.53277,4.44811,136.55,0.628797,1.2,0,-0.0117596
-3.52608,4.44803,136.561,0.641439,1.2,0,-0.0117596
-3.51939,4.44795,136.571,0.653836,1.2,0,-0.0117596
-3.5127,4.44788,136.581,0.666002,1.2,0,-0.0117596
-3.50601,4.4478,136.591,0.677951,1.2,0,-0.0117596
-3.49932,4.44772,136.601,0.689692,1.2,0,-0.0117596
-3.49263,4.44764,136.611,0.701236,1.2,0,-0.0117596
-3.48594,4.44756,136.62,0.712594,1.2,0,-0.0117596
-3.47924,4.44748,136.629,0.723773,1.2,0,-0.0117596
-3.47255,4.4474,136.638,0.734783,1.2,0,-0.0117596
-3.46586,4.44732,136.648,0.745629,1.2,0,-0.0117596
-3.45917,4.44725,136.656,0.756321,1.2,0,-0.0117596
-3.45248,4.44717,136.665,0.766863,1.2,0,-0.0117596
-3.44579,4.44709,136.674,0.777262,1.2,0,-0.0117596
-3.4391,4.44701,136.682,0.787524,1.2,0,-0.0117596
-3.43241,4.44693,136.691,0.797654,1.2,0,-0.0117596
-3.42572,4.44685,136.699,0.807657,1.2,0,-0.0117596
-3.41903,4.44677,136.707,0.817537,1.2,0,-0.0117596
-3.41234,4.4467,136.716,0.8273,1.2,0,-0.0117596
-3.40565,4.44662,136.724,0.836949,1.2,0,-0.0117596
-3.39896,4.44654,136.732,0.846487,1.2,0,-0.0117596
-3.39227,4.44646,136.739,0.85592,1.2,0,-0.0117596
-3.38558,4.44638,136.747,0.865249,1.2,0,-0.0117596
-3.37889,4.4463,136.755,0.874479,1.2,0,-0.0117596
-3.3722,4.44622,136.763,0.883613,1.2,0,-0.0117596
-3.36551,4.44614,136.77,0.892653,1.2,0,-0.0117596
-3.35882,4.44607,136.778,0.901603,1.2,0,-0.0117596
-3.35213,4.44599,136.785,0.910464,1.2,0,-0.0117596
-3.34544,4.44591,136.792,0.91924,1.2,0,-0.0117596
-3.33875,4.44583,136.799,0.927933,1.2,0,-0.0117596
-3.33206,4.44575,136.807,0.936546,1.2,0,-0.0117596
-3.32537,4.44567,136.814,0.94508,1.2,0,-0.0117596
-3.31868,4.44559,136.821,0.953537,1.2,0,-0.0117596
-3.31199,4.44552,136.828,0.961921,1.2,0,-0.0117596
-3.3053,4.44544,136.835,0.970231,1.2,0,-0.0117596
-3.29861,4.44536,136.842,0.978472,1.2,0,-0.0117596
-3.29192,4.44528,136.848,0.986643,1.2,0,-0.0117596
-3.28523,4.4452,136.855,0.994747,1.2,0,-0.0117596
-3.27854,4.44512,136.862,1.00279,1.2,0,-0.0117596
-3.27185,4.44504,136.869,0.997788,-0.747276,0,-0.0117596
-3.26516,4.44496,136.875,0.989708,-1.2,0,-0.0117596
-3.25847,4.44489,136.882,0.981562,-1.2,0,-0.0117596
-3.25178,4.44481,136.889,0.973348,-1.2,0,-0.0117596
-3.24509,4.44473,136.896,0.965064,-1.2,0,-0.0117596
-3.2384,4.44465,136.903,0.956709,-1.2,0,-0.0117596
-3.23171,4.44457,136.91,0.948279,-1.2,0,-0.0117596
-3.22501,4.44449,136.917,0.939774,-1.2,0,-0.0117596
-3.21832,4.44441,136.924,0.931192,-1.2,0,-0.0117596
-3.21163,4.44433,136.931,0.922529,-1.2,0,-0.0117596
-3.20494,4.44426,136.939,0.913785,-1.2,0,-0.0117596
-3.19825,4.44418,136.946,0.904956,-1.2,0,-0.0117596
-3.19156,4.4441,136.953,0.89604,-1.2,0,-0.0117596
-3.18487,4.44402,136.961,0.887034,-1.2,0,-0.0117596
-3.17818,4.44394,136.968,0.877936,-1.2,0,-0.0117596
-3.17149,4.44386,136.976,0.868743,-1.2,0,-0.0117596
-3.1648,4.44378,136.984,0.859451,-1.2,0,-0.0117596
-3.15811,4.44371,136.992,0.850058,-1.2,0,-0.0117596
-3.15142,4.44363,137,0.84056,-1.2,0,-0.0117596
-3.14473,4.44355,137.008,0.830953,-1.2,0,-0.0117596
-3.13804,4.44347,137.016,0.821234,-1.2,0,-0.0117596
-3.13135,4.44339,137.024,0.811398,-1.2,0,-0.0117596
-3.12466,4.44331,137.032,0.801442,-1.2,0,-0.0117596
-3.11797,4.44323,137.041,0.791361,-1.2,0,-0.0117596
-3.11128,4.44315,137.049,0.781149,-1.2,0,-0.0117596
-3.10459,4.44308,137.058,0.770802,-1.2,0,-0.0117596
-3.0979,4.443,137.066,0.760315,-1.2,0,-0.0117596
-3.09121,4.44292,137.075,0.749681,-1.2,0,-0.0117596
-3.08452,4.44284,137.084,0.738893,-1.2,0,-0.0117596
-3.07783,4.44276,137.093,0.727946,-1.2,0,-0.0117596
-3.07114,4.44268,137.103,0.716832,-1.2,0,-0.0117596
-3.06445,4.4426,137.112,0.705542,-1.2,0,-0.0117596
-3.05776,4.44253,137.122,0.694069,-1.2,0,-0.0117596
-3.05107,4.44245,137.131,0.682403,-1.2,0,-0.0117596
-3.04438,4.44237,137.141,0.670535,-1.2,0,-0.0117596
-3.03769,4.44229,137.151,0.658452,-1.2,0,-0.0117596
-3.031,4.44221,137.162,0.646143,-1.2,0,-0.0117596
-3.02431,4.44213,137.172,0.633596,-1.2,0,-0.0117596
-3.01762,4.44205,137.183,0.620794,-1.2,0,-0.0117596
-3.01093,4.44197,137.194,0.607724,-1.2,0,-0.0117596
-3.00424,4.4419,137.205,0.594365,-1.2,0,-0.0117596
-2.99755,4.44182,137.216,0.5807,-1.2,0,-0.0117596
-2.99086,4.44174,137.228,0.566705,-1.2,0,-0.0117596
-2.98417,4.44166,137.24,0.552356,-1.2,0,-0.0117596
-2.97748,4.44158,137.252,0.537624,-1.2,0,-0.0117596
-2.97078,4.4415,137.265,0.522476,-1.2,0,-0.0117596
-2.96409,4.44142,137.278,0.506877,-1.2,0,-0.0117596
-2.9574,4.44135,137.291,0.490781,-1.2,0,-0.0117596
-2.95071,4.44127,137.305,0.47414,-1.2,0,-0.0117596
-2.94402,4.44119,137.319,0.456892,-1.2,0,-0.0117596
