Trajectory info:
Feasible path start time since start: 144.509
Feasbile path start time from now:  -1.15899
fpg planner time start 147.6
fpg planner time end 167.015
planner index start 126
planner index finish 2929
time planner start:147.6
time planner finish:168.3
Final Time Difference: -1.28538
---
x_out,y_out,time,velocity,acceleration,yaw_velocity,yaw_angle
-3.69333,4.45,144.509,0.1,0,0,-0.0117596
-3.68664,4.44992,144.561,0.161424,1.2,0,-0.0117596
-3.67995,4.44984,144.597,0.205221,1.2,0,-0.0117596
-3.67326,4.44976,144.627,0.241191,1.2,0,-0.0117596
-3.66657,4.44969,144.653,0.272454,1.2,0,-0.0117596
-3.65988,4.44961,144.677,0.300481,1.2,0,-0.0117596
-3.65319,4.44953,144.698,0.326108,1.2,0,-0.0117596
-3.6465,4.44945,144.718,0.349863,1.2,0,-0.0117596
-3.63981,4.44937,144.736,0.372105,1.2,0,-0.0117596
-3.63312,4.44929,144.754,0.39309,1.2,0,-0.0117596
-3.62643,4.44921,144.77,0.41301,1.2,0,-0.0117596
-3.61974,4.44913,144.786,0.432013,1.2,0,-0.0117596
-3.61305,4.44906,144.801,0.450214,1.2,0,-0.0117596
-3.60636,4.44898,144.816,0.467708,1.2,0,-0.0117596
-3.59967,4.4489,144.83,0.48457,1.2,0,-0.0117596
-3.59298,4.44882,144.844,0.500865,1.2,0,-0.0117596
-3.58629,4.44874,144.857,0.516647,1.2,0,-0.0117596
-3.5796,4.44866,144.869,0.53196,1.2,0,-0.0117596
-3.57291,4.44858,144.882,0.546845,1.2,0,-0.0117596
-3.56622,4.4485,144.894,0.561335,1.2,0,-0.0117596
-3.55953,4.44843,144.906,0.575461,1.2,0,-0.0117596
-3.55284,4.44835,144.917,0.589248,1.2,0,-0.0117596
-3.54615,4.44827,144.928,0.602719,1.2,0,-0.0117596
-3.53946,4.44819,144.939,0.615896,1.2,0,-0.0117596
-3.53277,4.44811,144.95,0.628797,1.2,0,-0.0117596
-3.52608,4.44803,144.961,0.641439,1.2,0,-0.0117596
-3.51939,4.44795,144.971,0.653836,1.2,0,-0.0117596
-3.5127,4.44788,144.981,0.666002,1.2,0,-0.0117596
-3.50601,4.4478,144.991,0.677951,1.2,0,-0.0117596
-3.49932,4.44772,145.001,0.689692,1.2,0,-0.0117596
-3.49263,4.44764,145.011,0.701236,1.2,0,-0.0117596
-3.48594,4.44756,145.02,0.712594,1.2,0,-0.0117596
-3.47924,4.44748,145.029,0.723773,1.2,0,-0.0117596
-3.47255,4.4474,145.038,0.734783,1.2,0,-0.0117596
-3.46586,4.44732,145.048,0.745629,1.2,0,-0.0117596
-3.45917,4.44725,145.056,0.756321,1.2,0,-0.0117596
-3.45248,4.44717,145.065,0.766863,1.2,0,-0.0117596
-3.44579,4.44709,145.074,0.777262,1.2,0,-0.0117596
-3.4391,4.44701,145.082,0.787524,1.2,0,-0.0117596
-3.43241,4.44693,145.091,0.797654,1.2,0,-0.0117596
-3.42572,4.44685,145.099,0.807657,1.2,0,-0.0117596
-3.41903,4.44677,145.107,0.817537,1.2,0,-0.0117596
-3.41234,4.4467,145.116,0.8273,1.2,0,-0.0117596
-3.40565,4.44662,145.124,0.836949,1.2,0,-0.0117596
-3.39896,4.44654,145.132,0.846487,1.2,0,-0.0117596
-3.39227,4.44646,145.139,0.85592,1.2,0,-0.0117596
-3.38558,4.44638,145.147,0.865249,1.2,0,-0.0117596
-3.37889,4.4463,145.155,0.874479,1.2,0,-0.0117596
-3.3722,4.44622,145.163,0.883613,1.2,0,-0.0117596
-3.36551,4.44614,145.17,0.892653,1.2,0,-0.0117596
-3.35882,4.44607,145.178,0.901603,1.2,0,-0.0117596
-3.35213,4.44599,145.185,0.910464,1.2,0,-0.0117596
-3.34544,4.44591,145.192,0.91924,1.2,0,-0.0117596
-3.33875,4.44583,145.199,0.927933,1.2,0,-0.0117596
-3.33206,4.44575,145.207,0.936546,1.2,0,-0.0117596
-3.32537,4.44567,145.214,0.94508,1.2,0,-0.0117596
-3.31868,4.44559,145.221,0.953537,1.2,0,-0.0117596
-3.31199,4.44552,145.228,0.961921,1.2,0,-0.0117596
-3.3053,4.44544,145.235,0.970231,1.2,0,-0.0117596
-3.29861,4.44536,145.242,0.978472,1.2,0,-0.0117596
-3.29192,4.44528,145.248,0.986643,1.2,0,-0.0117596
-3.28523,4.4452,145.255,0.994747,1.2,0,-0.0117596
-3.27854,4.44512,145.262,1.00279,1.2,0,-0.0117596
-3.27185,4.44504,145.269,0.997788,-0.747276,0,-0.0117596
-3.26516,4.44496,145.275,0.989708,-1.2,0,-0.0117596
-3.25847,4.44489,145.282,0.981562,-1.2,0,-0.0117596
-3.25178,4.44481,145.289,0.973348,-1.2,0,-0.0117596
-3.24509,4.44473,145.296,0.965064,-1.2,0,-0.0117596
-3.2384,4.44465,145.303,0.956709,-1.2,0,-0.0117596
-3.23171,4.44457,145.31,0.948279,-1.2,0,-0.0117596
-3.22501,4.44449,145.317,0.939774,-1.2,0,-0.0117596
-3.21832,4.44441,145.324,0.931192,-1.2,0,-0.0117596
-3.21163,4.44433,145.331,0.922529,-1.2,0,-0.0117596
-3.20494,4.44426,145.339,0.913785,-1.2,0,-0.0117596
-3.19825,4.44418,145.346,0.904956,-1.2,0,-0.0117596
-3.19156,4.4441,145.353,0.89604,-1.2,0,-0.0117596
-3.18487,4.44402,145.361,0.887034,-1.2,0,-0.0117596
-3.17818,4.44394,145.368,0.877936,-1.2,0,-0.0117596
-3.17149,4.44386,145.376,0.868743,-1.2,0,-0.0117596
-3.1648,4.44378,145.384,0.859451,-1.2,0,-0.0117596
-3.15811,4.44371,145.392,0.850058,-1.2,0,-0.0117596
-3.15142,4.44363,145.4,0.84056,-1.2,0,-0.0117596
-3.14473,4.44355,145.408,0.830953,-1.2,0,-0.0117596
-3.13804,4.44347,145.416,0.821234,-1.2,0,-0.0117596
-3.13135,4.44339,145.424,0.811398,-1.2,0,-0.0117596
-3.12466,4.44331,145.432,0.801442,-1.2,0,-0.0117596
-3.11797,4.44323,145.441,0.791361,-1.2,0,-0.0117596
-3.11128,4.44315,145.449,0.781149,-1.2,0,-0.0117596
-3.10459,4.44308,145.458,0.770802,-1.2,0,-0.0117596
-3.0979,4.443,145.466,0.760315,-1.2,0,-0.0117596
-3.09121,4.44292,145.475,0.749681,-1.2,0,-0.0117596
-3.08452,4.44284,145.484,0.738893,-1.2,0,-0.0117596
-3.07783,4.44276,145.493,0.727946,-1.2,0,-0.0117596
-3.07114,4.44268,145.503,0.716832,-1.2,0,-0.0117596
-3.06445,4.4426,145.512,0.705542,-1.2,0,-0.0117596
-3.05776,4.44253,145.522,0.694069,-1.2,0,-0.0117596
-3.05107,4.44245,145.531,0.682403,-1.2,0,-0.0117596
-3.04438,4.44237,145.541,0.670535,-1.2,0,-0.0117596
-3.03769,4.44229,145.551,0.658452,-1.2,0,-0.0117596
-3.031,4.44221,145.562,0.646143,-1.2,0,-0.0117596
-3.02431,4.44213,145.572,0.633596,-1.2,0,-0.0117596
-3.01762,4.44205,145.583,0.620794,-1.2,0,-0.0117596
-3.01093,4.44197,145.594,0.607724,-1.2,0,-0.0117596
-3.00424,4.4419,145.605,0.594365,-1.2,0,-0.0117596
-2.99755,4.44182,145.616,0.5807,-1.2,0,-0.0117596
-2.99086,4.44174,145.628,0.566705,-1.2,0,-0.0117596
-2.98417,4.44166,145.64,0.552356,-1.2,0,-0.0117596
-2.97748,4.44158,145.652,0.537624,-1.2,0,-0.0117596
-2.97078,4.4415,145.665,0.522476,-1.2,0,-0.0117596
-2.96409,4.44142,145.678,0.506877,-1.2,0,-0.0117596
-2.9574,4.44135,145.691,0.490781,-1.2,0,-0.0117596
-2.95071,4.44127,145.705,0.47414,-1.2,0,-0.0117596
-2.94402,4.44119,145.719,0.456892,-1.2,0,-0.0117596
-2.93733,4.44111,145.734,0.438968,-1.2,0,-0.0117596
-2.93064,4.44103,145.75,0.42028,-1.2,0,-0.0117596
-2.92395,4.44095,145.766,0.400721,-1.2,0,-0.0117596
-2.91726,4.44087,145.783,0.380157,-1.2,0,-0.0117596
-2.91057,4.44079,145.801,0.358416,-1.2,0,-0.0117596
-2.90388,4.44072,145.821,0.335267,-1.2,0,-0.0117596
-2.89719,4.44064,145.841,0.310397,-1.2,0,-0.0117596
-2.8905,4.44056,145.864,0.283353,-1.2,0,-0.0117596
-2.88381,4.44048,145.889,0.253438,-1.2,0,-0.0117596
-2.87712,4.4404,145.917,0.219484,-1.2,0,-0.0117596
-2.87043,4.44032,145.951,0.179208,-1.2,0,-0.0117596
-2.86374,4.44024,145.994,0.126719,-1.2,0,-0.0117596
-2.85705,4.44017,146.1,0,-1.2,0,-0.0117596
