Trajectory info:
Feasible path start time since start: 141.509
Feasbile path start time from now:  -2.83446
fpg planner time start 146.1
fpg planner time end 165.157
planner index start 126
planner index finish 2929
time planner start:146.1
time planner finish:168.3
Final Time Difference: -3.14315
---
x_out,y_out,time,velocity,acceleration,yaw_velocity,yaw_angle
-3.69333,4.45,141.509,0.1,0,0,-0.0117596
-3.68664,4.44992,141.561,0.161424,1.2,0,-0.0117596
-3.67995,4.44984,141.597,0.205221,1.2,0,-0.0117596
-3.67326,4.44976,141.627,0.241191,1.2,0,-0.0117596
-3.66657,4.44969,141.653,0.272454,1.2,0,-0.0117596
-3.65988,4.44961,141.677,0.300481,1.2,0,-0.0117596
-3.65319,4.44953,141.698,0.326108,1.2,0,-0.0117596
-3.6465,4.44945,141.718,0.349863,1.2,0,-0.0117596
-3.63981,4.44937,141.736,0.372105,1.2,0,-0.0117596
-3.63312,4.44929,141.754,0.39309,1.2,0,-0.0117596
-3.62643,4.44921,141.77,0.41301,1.2,0,-0.0117596
-3.61974,4.44913,141.786,0.432013,1.2,0,-0.0117596
-3.61305,4.44906,141.801,0.450214,1.2,0,-0.0117596
-3.60636,4.44898,141.816,0.467708,1.2,0,-0.0117596
-3.59967,4.4489,141.83,0.48457,1.2,0,-0.0117596
-3.59298,4.44882,141.844,0.500865,1.2,0,-0.0117596
-3.58629,4.44874,141.857,0.516647,1.2,0,-0.0117596
-3.5796,4.44866,141.869,0.53196,1.2,0,-0.0117596
-3.57291,4.44858,141.882,0.546845,1.2,0,-0.0117596
-3.56622,4.4485,141.894,0.561335,1.2,0,-0.0117596
-3.55953,4.44843,141.906,0.575461,1.2,0,-0.0117596
-3.55284,4.44835,141.917,0.589248,1.2,0,-0.0117596
-3.54615,4.44827,141.928,0.602719,1.2,0,-0.0117596
-3.53946,4.44819,141.939,0.615896,1.2,0,-0.0117596
-3.53277,4.44811,141.95,0.628797,1.2,0,-0.0117596
-3.52608,4.44803,141.961,0.641439,1.2,0,-0.0117596
-3.51939,4.44795,141.971,0.653836,1.2,0,-0.0117596
-3.5127,4.44788,141.981,0.666002,1.2,0,-0.0117596
-3.50601,4.4478,141.991,0.677951,1.2,0,-0.0117596
-3.49932,4.44772,142.001,0.689692,1.2,0,-0.0117596
-3.49263,4.44764,142.011,0.701236,1.2,0,-0.0117596
-3.48594,4.44756,142.02,0.712594,1.2,0,-0.0117596
