Trajectory info:
Feasible path start time since start: 147.058
Feasbile path start time from now:  0.51529
fpg planner time start 148.2
fpg planner time end 165.856
planner index start 140
planner index finish 2863
time planner start:148.2
time planner finish:165.6
Final Time Difference: 0.25566
---
x_out,y_out,time,velocity,acceleration,yaw_velocity,yaw_angle
-3.69333,-3.8,147.058,0.1,0,0,-0.115523
-3.68659,-3.80078,147.11,0.162165,1.2,0,-0.115523
-3.67984,-3.80157,147.147,0.206385,1.2,0,-0.115523
-3.6731,-3.80235,147.177,0.242677,1.2,0,-0.115523
-3.66635,-3.80313,147.203,0.274208,1.2,0,-0.115523
-3.65961,-3.80391,147.227,0.302469,1.2,0,-0.115523
-3.65286,-3.8047,147.248,0.328306,1.2,0,-0.115523
-3.64612,-3.80548,147.268,0.352253,1.2,0,-0.115523
-3.63937,-3.80626,147.287,0.374673,1.2,0,-0.115523
-3.63263,-3.80704,147.304,0.395824,1.2,0,-0.115523
-3.62588,-3.80783,147.321,0.415902,1.2,0,-0.115523
-3.61913,-3.80861,147.337,0.435054,1.2,0,-0.115523
-3.61239,-3.80939,147.352,0.453398,1.2,0,-0.115523
-3.60564,-3.81018,147.367,0.471027,1.2,0,-0.115523
-3.5989,-3.81096,147.381,0.488021,1.2,0,-0.115523
-3.59215,-3.81174,147.395,0.504442,1.2,0,-0.115523
-3.58541,-3.81252,147.408,0.520345,1.2,0,-0.115523
-3.57866,-3.81331,147.421,0.535777,1.2,0,-0.115523
-3.57192,-3.81409,147.434,0.550776,1.2,0,-0.115523
-3.56517,-3.81487,147.446,0.565377,1.2,0,-0.115523
-3.55843,-3.81565,147.458,0.579611,1.2,0,-0.115523
-3.55168,-3.81644,147.469,0.593503,1.2,0,-0.115523
-3.54494,-3.81722,147.481,0.607078,1.2,0,-0.115523
-3.53819,-3.818,147.492,0.620356,1.2,0,-0.115523
-3.53145,-3.81879,147.502,0.633355,1.2,0,-0.115523
-3.5247,-3.81957,147.513,0.646093,1.2,0,-0.115523
-3.51795,-3.82035,147.523,0.658584,1.2,0,-0.115523
-3.51121,-3.82113,147.534,0.670843,1.2,0,-0.115523
-3.50446,-3.82192,147.544,0.682882,1.2,0,-0.115523
-3.49772,-3.8227,147.554,0.694713,1.2,0,-0.115523
-3.49097,-3.82348,147.563,0.706345,1.2,0,-0.115523
-3.48423,-3.82426,147.573,0.717789,1.2,0,-0.115523
-3.47748,-3.82505,147.582,0.729053,1.2,0,-0.115523
-3.47074,-3.82583,147.591,0.740146,1.2,0,-0.115523
-3.46399,-3.82661,147.6,0.751074,1.2,0,-0.115523
-3.45725,-3.8274,147.609,0.761847,1.2,0,-0.115523
-3.4505,-3.82818,147.618,0.772469,1.2,0,-0.115523
-3.44376,-3.82896,147.627,0.782947,1.2,0,-0.115523
-3.43701,-3.82974,147.636,0.793286,1.2,0,-0.115523
-3.43027,-3.83053,147.644,0.803492,1.2,0,-0.115523
-3.42352,-3.83131,147.653,0.813571,1.2,0,-0.115523
