Trajectory info:
Feasible path start time since start: 27.5434
Feasbile path start time from now:  0.332006
fpg planner time start 28.8
fpg planner time end 41.7396
planner index start 149
planner index finish 1862
time planner start:28.8
time planner finish:40.5
Final Time Difference: 1.23962
---
x_out,y_out,time,velocity,acceleration,yaw_velocity,yaw_angle
-3.69333,-5.2,27.5434,0.1,0,0,0.000428847
-3.68666,-5.2,27.5945,0.161281,1.2,0,0.000428847
-3.67999,-5.19999,27.6309,0.204995,1.2,0,0.000428847
-3.67332,-5.19999,27.6608,0.240903,1.2,0,0.000428847
-3.66665,-5.19999,27.6869,0.272113,1.2,0,0.000428847
-3.65998,-5.19999,27.7102,0.300095,1.2,0,0.000428847
-3.6533,-5.19998,27.7315,0.325682,1.2,0,0.000428847
-3.64663,-5.19998,27.7513,0.3494,1.2,0,0.000428847
-3.63996,-5.19998,27.7698,0.371607,1.2,0,0.000428847
-3.63329,-5.19997,27.7872,0.392559,1.2,0,0.000428847
-3.62662,-5.19997,27.8038,0.412449,1.2,0,0.000428847
-3.61995,-5.19997,27.8196,0.431423,1.2,0,0.000428847
-3.61328,-5.19997,27.8348,0.449597,1.2,0,0.000428847
-3.6066,-5.19996,27.8493,0.467064,1.2,0,0.000428847
-3.59993,-5.19996,27.8633,0.483901,1.2,0,0.000428847
-3.59326,-5.19996,27.8769,0.500171,1.2,0,0.000428847
-3.58659,-5.19995,27.89,0.515929,1.2,0,0.000428847
-3.57992,-5.19995,27.9028,0.53122,1.2,0,0.000428847
-3.57325,-5.19995,27.9152,0.546082,1.2,0,0.000428847
-3.56658,-5.19995,27.9272,0.560551,1.2,0,0.000428847
-3.5599,-5.19994,27.939,0.574655,1.2,0,0.000428847
-3.55323,-5.19994,27.9504,0.588422,1.2,0,0.000428847
-3.54656,-5.19994,27.9617,0.601873,1.2,0,0.000428847
-3.53989,-5.19993,27.9726,0.615031,1.2,0,0.000428847
-3.53322,-5.19993,27.9834,0.627913,1.2,0,0.000428847
-3.52655,-5.19993,27.9939,0.640536,1.2,0,0.000428847
-3.51988,-5.19993,28.0042,0.652914,1.2,0,0.000428847
-3.5132,-5.19992,28.0143,0.665063,1.2,0,0.000428847
-3.50653,-5.19992,28.0243,0.676993,1.2,0,0.000428847
-3.49986,-5.19992,28.034,0.688717,1.2,0,0.000428847
-3.49319,-5.19991,28.0436,0.700245,1.2,0,0.000428847
-3.48652,-5.19991,28.0531,0.711586,1.2,0,0.000428847
-3.47985,-5.19991,28.0624,0.722749,1.2,0,0.000428847
-3.47318,-5.19991,28.0715,0.733742,1.2,0,0.000428847
-3.4665,-5.1999,28.0806,0.744573,1.2,0,0.000428847
-3.45983,-5.1999,28.0895,0.755248,1.2,0,0.000428847
-3.45316,-5.1999,28.0982,0.765775,1.2,0,0.000428847
-3.44649,-5.19989,28.1069,0.776159,1.2,0,0.000428847
-3.43982,-5.19989,28.1154,0.786406,1.2,0,0.000428847
-3.43315,-5.19989,28.1239,0.796521,1.2,0,0.000428847
-3.42648,-5.19989,28.1322,0.806509,1.2,0,0.000428847
-3.4198,-5.19988,28.1404,0.816375,1.2,0,0.000428847
-3.41313,-5.19988,28.1485,0.826124,1.2,0,0.000428847
-3.40646,-5.19988,28.1566,0.835758,1.2,0,0.000428847
-3.39979,-5.19987,28.1645,0.845283,1.2,0,0.000428847
-3.39312,-5.19987,28.1723,0.854701,1.2,0,0.000428847
-3.38645,-5.19987,28.1801,0.864017,1.2,0,0.000428847
-3.37978,-5.19987,28.1878,0.873234,1.2,0,0.000428847
-3.3731,-5.19986,28.1954,0.882354,1.2,0,0.000428847
-3.36643,-5.19986,28.2029,0.891381,1.2,0,0.000428847
-3.35976,-5.19986,28.2104,0.900318,1.2,0,0.000428847
-3.35309,-5.19985,28.2177,0.909166,1.2,0,0.000428847
-3.34642,-5.19985,28.225,0.917929,1.2,0,0.000428847
-3.33975,-5.19985,28.2323,0.92661,1.2,0,0.000428847
-3.33308,-5.19985,28.2394,0.93521,1.2,0,0.000428847
-3.3264,-5.19984,28.2465,0.943731,1.2,0,0.000428847
-3.31973,-5.19984,28.2536,0.952177,1.2,0,0.000428847
-3.31306,-5.19984,28.2605,0.960548,1.2,0,0.000428847
-3.30639,-5.19983,28.2675,0.968846,1.2,0,0.000428847
-3.29972,-5.19983,28.2743,0.977074,1.2,0,0.000428847
-3.29305,-5.19983,28.2811,0.985234,1.2,0,0.000428847
-3.28638,-5.19983,28.2879,0.993326,1.2,0,0.000428847
-3.2797,-5.19982,28.2946,1.00135,1.19999,0,0.000428847
-3.27303,-5.19982,28.3012,1.00932,1.19999,0,0.000428847
-3.26636,-5.19982,28.3078,1.01722,1.20001,0,0.000428847
-3.25969,-5.19981,28.3143,1.02506,1.20001,0,0.000428847
-3.25302,-5.19981,28.3208,1.03284,1.19999,0,0.000428847
-3.24635,-5.19981,28.3272,1.04056,1.19999,0,0.000428847
-3.23968,-5.19981,28.3336,1.04823,1.2,0,0.000428847
-3.233,-5.1998,28.34,1.05584,1.19999,0,0.000428847
-3.22633,-5.1998,28.3463,1.06339,1.20001,0,0.000428847
-3.21966,-5.1998,28.3525,1.07089,1.19999,0,0.000428847
-3.21299,-5.19979,28.3587,1.07834,1.20001,0,0.000428847
-3.20632,-5.19979,28.3649,1.08574,1.2,0,0.000428847
-3.19965,-5.19979,28.371,1.09309,1.2,0,0.000428847
-3.19298,-5.19979,28.3771,1.10039,1.2,0,0.000428847
-3.1863,-5.19978,28.3831,1.10764,1.20001,0,0.000428847
-3.17963,-5.19978,28.3891,1.11485,1.2,0,0.000428847
-3.17296,-5.19978,28.3951,1.122,1.2,0,0.000428847
-3.16629,-5.19977,28.401,1.12912,1.19999,0,0.000428847
-3.15962,-5.19977,28.4069,1.13618,1.20001,0,0.000428847
-3.15295,-5.19977,28.4128,1.14321,1.2,0,0.000428847
-3.14628,-5.19977,28.4186,1.15019,1.19999,0,0.000428847
-3.1396,-5.19976,28.4244,1.15713,1.2,0,0.000428847
-3.13293,-5.19976,28.4301,1.16403,1.2,0,0.000428847
