Trajectory info:
Feasible path start time since start: 25.1432
Feasbile path start time from now:  0.161171
fpg planner time start 26.4
fpg planner time end 40.7114
planner index start 149
planner index finish 2181
time planner start:26.4
time planner finish:40.2
Final Time Difference: 0.511359
---
x_out,y_out,time,velocity,acceleration,yaw_velocity,yaw_angle
-3.69333,-5.2,25.1432,0.1,0,0,0.000571612
-3.68666,-5.2,25.1943,0.161297,1.2,0,0.000571612
-3.67999,-5.19999,25.2307,0.20502,1.2,0,0.000571612
-3.67331,-5.19999,25.2606,0.240935,1.2,0,0.000571612
-3.66664,-5.19998,25.2866,0.272151,1.2,0,0.000571612
-3.65997,-5.19998,25.31,0.300138,1.2,0,0.000571612
-3.65329,-5.19998,25.3313,0.325729,1.2,0,0.000571612
-3.64662,-5.19997,25.3511,0.349451,1.2,0,0.000571612
-3.63994,-5.19997,25.3696,0.371662,1.2,0,0.000571612
-3.63327,-5.19997,25.387,0.392618,1.2,0,0.000571612
-3.6266,-5.19996,25.4036,0.412512,1.2,0,0.000571612
-3.61992,-5.19996,25.4194,0.431489,1.2,0,0.000571612
-3.61325,-5.19995,25.4346,0.449665,1.2,0,0.000571612
-3.60658,-5.19995,25.4491,0.467135,1.2,0,0.000571612
-3.5999,-5.19995,25.4632,0.483975,1.2,0,0.000571612
-3.59323,-5.19994,25.4767,0.500249,1.2,0,0.000571612
-3.58656,-5.19994,25.4899,0.516009,1.2,0,0.000571612
-3.57988,-5.19993,25.5026,0.531302,1.2,0,0.000571612
-3.57321,-5.19993,25.515,0.546167,1.2,0,0.000571612
-3.56654,-5.19993,25.527,0.560638,1.2,0,0.000571612
-3.55986,-5.19992,25.5388,0.574745,1.2,0,0.000571612
-3.55319,-5.19992,25.5503,0.588514,1.2,0,0.000571612
-3.54651,-5.19992,25.5615,0.601967,1.2,0,0.000571612
-3.53984,-5.19991,25.5725,0.615127,1.2,0,0.000571612
-3.53317,-5.19991,25.5832,0.628011,1.2,0,0.000571612
-3.52649,-5.1999,25.5937,0.640636,1.2,0,0.000571612
-3.51982,-5.1999,25.604,0.653017,1.2,0,0.000571612
-3.51315,-5.1999,25.6142,0.665167,1.2,0,0.000571612
-3.50647,-5.19989,25.6241,0.6771,1.2,0,0.000571612
-3.4998,-5.19989,25.6339,0.688826,1.2,0,0.000571612
-3.49313,-5.19989,25.6435,0.700355,1.2,0,0.000571612
-3.48645,-5.19988,25.6529,0.711698,1.2,0,0.000571612
-3.47978,-5.19988,25.6622,0.722863,1.2,0,0.000571612
-3.47311,-5.19987,25.6714,0.733858,1.2,0,0.000571612
-3.46643,-5.19987,25.6804,0.74469,1.2,0,0.000571612
-3.45976,-5.19987,25.6893,0.755368,1.2,0,0.000571612
-3.45308,-5.19986,25.6981,0.765896,1.2,0,0.000571612
-3.44641,-5.19986,25.7067,0.776282,1.2,0,0.000571612
-3.43974,-5.19985,25.7153,0.78653,1.2,0,0.000571612
-3.43306,-5.19985,25.7237,0.796647,1.2,0,0.000571612
-3.42639,-5.19985,25.732,0.806637,1.2,0,0.000571612
-3.41972,-5.19984,25.7403,0.816505,1.2,0,0.000571612
-3.41304,-5.19984,25.7484,0.826254,1.2,0,0.000571612
-3.40637,-5.19984,25.7564,0.835891,1.2,0,0.000571612
-3.3997,-5.19983,25.7644,0.845417,1.2,0,0.000571612
